#stripid,cmsswid,FED,TT,VFE
576520,838955309,643,48,1
576528,838955821,643,48,2
576536,838956333,643,48,3
576544,838956845,643,48,4
576552,838957357,643,48,5
576584,838957884,643,49,1
576592,838958396,643,49,2
576600,838958908,643,49,3
576608,838959420,643,49,4
576616,838959932,643,49,5
576648,838957879,643,50,1
576656,838958391,643,50,2
576664,838958903,643,50,3
576672,838959415,643,50,4
576680,838959927,643,50,5
576712,838957874,643,51,1
576720,838958386,643,51,2
576728,838958898,643,51,3
576736,838959410,643,51,4
576744,838959922,643,51,5
576776,838957869,643,52,1
576784,838958381,643,52,2
576792,838958893,643,52,3
576800,838959405,643,52,4
576808,838959917,643,52,5
576840,838962492,643,53,1
576848,838961980,643,53,2
576856,838961468,643,53,3
576864,838960956,643,53,4
576872,838960444,643,53,5
576904,838962487,643,54,1
576912,838961975,643,54,2
576920,838961463,643,54,3
576928,838960951,643,54,4
576936,838960439,643,54,5
576968,838962482,643,55,1
576976,838961970,643,55,2
576984,838961458,643,55,3
576992,838960946,643,55,4
577000,838960434,643,55,5
577032,838962477,643,56,1
577040,838961965,643,56,2
577048,838961453,643,56,3
577056,838960941,643,56,4
577064,838960429,643,56,5
577096,838965052,643,57,1
577104,838964540,643,57,2
577112,838964028,643,57,3
577120,838963516,643,57,4
577128,838963004,643,57,5
577160,838965047,643,58,1
577168,838964535,643,58,2
577176,838964023,643,58,3
577184,838963511,643,58,4
577192,838962999,643,58,5
577224,838965042,643,59,1
577232,838964530,643,59,2
577240,838964018,643,59,3
577248,838963506,643,59,4
577256,838962994,643,59,5
577288,838965037,643,60,1
577296,838964525,643,60,2
577304,838964013,643,60,3
577312,838963501,643,60,4
577320,838962989,643,60,5
577352,838965564,643,61,1
577360,838966076,643,61,2
577368,838966588,643,61,3
577376,838967100,643,61,4
577384,838967612,643,61,5
577416,838965559,643,62,1
577424,838966071,643,62,2
577432,838966583,643,62,3
577440,838967095,643,62,4
577448,838967607,643,62,5
577480,838965554,643,63,1
577488,838966066,643,63,2
577496,838966578,643,63,3
577504,838967090,643,63,4
577512,838967602,643,63,5
577544,838965549,643,64,1
577552,838966061,643,64,2
577560,838966573,643,64,3
577568,838967085,643,64,4
577576,838967597,643,64,5
577608,838968124,643,65,1
577616,838968636,643,65,2
577624,838969148,643,65,3
577632,838969660,643,65,4
577640,838970172,643,65,5
577672,838968119,643,66,1
577680,838968631,643,66,2
577688,838969143,643,66,3
577696,838969655,643,66,4
577704,838970167,643,66,5
577736,838968114,643,67,1
577744,838968626,643,67,2
577752,838969138,643,67,3
577760,838969650,643,67,4
577768,838970162,643,67,5
577800,838968109,643,68,1
577808,838968621,643,68,2
577816,838969133,643,68,3
577824,838969645,643,68,4
577832,838970157,643,68,5
581704,838929232,644,1,1
581712,838928720,644,1,2
581720,838928208,644,1,3
581728,838927696,644,1,4
581736,838927184,644,1,5
581768,838929227,644,2,1
581776,838928715,644,2,2
581784,838928203,644,2,3
581792,838927691,644,2,4
581800,838927179,644,2,5
581832,838929222,644,3,1
581840,838928710,644,3,2
581848,838928198,644,3,3
581856,838927686,644,3,4
581864,838927174,644,3,5
581896,838929217,644,4,1
581904,838928705,644,4,2
581912,838928193,644,4,3
581920,838927681,644,4,4
581928,838927169,644,4,5
581960,838931792,644,5,1
581968,838931280,644,5,2
581976,838930768,644,5,3
581984,838930256,644,5,4
581992,838929744,644,5,5
582024,838931787,644,6,1
582032,838931275,644,6,2
582040,838930763,644,6,3
582048,838930251,644,6,4
582056,838929739,644,6,5
582088,838931782,644,7,1
582096,838931270,644,7,2
582104,838930758,644,7,3
582112,838930246,644,7,4
582120,838929734,644,7,5
582152,838931777,644,8,1
582160,838931265,644,8,2
582168,838930753,644,8,3
582176,838930241,644,8,4
582184,838929729,644,8,5
582216,838934352,644,9,1
582224,838933840,644,9,2
582232,838933328,644,9,3
582240,838932816,644,9,4
582248,838932304,644,9,5
582280,838934347,644,10,1
582288,838933835,644,10,2
582296,838933323,644,10,3
582304,838932811,644,10,4
582312,838932299,644,10,5
582344,838934342,644,11,1
582352,838933830,644,11,2
582360,838933318,644,11,3
582368,838932806,644,11,4
582376,838932294,644,11,5
582408,838934337,644,12,1
582416,838933825,644,12,2
582424,838933313,644,12,3
582432,838932801,644,12,4
582440,838932289,644,12,5
582472,838934864,644,13,1
582480,838935376,644,13,2
582488,838935888,644,13,3
582496,838936400,644,13,4
582504,838936912,644,13,5
582536,838934859,644,14,1
582544,838935371,644,14,2
582552,838935883,644,14,3
582560,838936395,644,14,4
582568,838936907,644,14,5
582600,838934854,644,15,1
582608,838935366,644,15,2
582616,838935878,644,15,3
582624,838936390,644,15,4
582632,838936902,644,15,5
582664,838934849,644,16,1
582672,838935361,644,16,2
582680,838935873,644,16,3
582688,838936385,644,16,4
582696,838936897,644,16,5
582728,838937424,644,17,1
582736,838937936,644,17,2
582744,838938448,644,17,3
582752,838938960,644,17,4
582760,838939472,644,17,5
582792,838937419,644,18,1
582800,838937931,644,18,2
582808,838938443,644,18,3
582816,838938955,644,18,4
582824,838939467,644,18,5
582856,838937414,644,19,1
582864,838937926,644,19,2
582872,838938438,644,19,3
582880,838938950,644,19,4
582888,838939462,644,19,5
582920,838937409,644,20,1
582928,838937921,644,20,2
582936,838938433,644,20,3
582944,838938945,644,20,4
582952,838939457,644,20,5
582984,838942032,644,21,1
582992,838941520,644,21,2
583000,838941008,644,21,3
583008,838940496,644,21,4
583016,838939984,644,21,5
583048,838942027,644,22,1
583056,838941515,644,22,2
583064,838941003,644,22,3
583072,838940491,644,22,4
583080,838939979,644,22,5
583112,838942022,644,23,1
583120,838941510,644,23,2
583128,838940998,644,23,3
583136,838940486,644,23,4
583144,838939974,644,23,5
583176,838942017,644,24,1
583184,838941505,644,24,2
583192,838940993,644,24,3
583200,838940481,644,24,4
583208,838939969,644,24,5
583240,838944592,644,25,1
583248,838944080,644,25,2
583256,838943568,644,25,3
583264,838943056,644,25,4
583272,838942544,644,25,5
583304,838944587,644,26,1
583312,838944075,644,26,2
583320,838943563,644,26,3
583328,838943051,644,26,4
583336,838942539,644,26,5
583368,838944582,644,27,1
583376,838944071,644,27,2
583384,838943558,644,27,3
583392,838943046,644,27,4
583400,838942534,644,27,5
583432,838944577,644,28,1
583440,838944065,644,28,2
583448,838943553,644,28,3
583456,838943041,644,28,4
583464,838942529,644,28,5
583496,838945104,644,29,1
583504,838945616,644,29,2
583512,838946128,644,29,3
583520,838946640,644,29,4
583528,838947152,644,29,5
583560,838945099,644,30,1
583568,838945611,644,30,2
583576,838946123,644,30,3
583584,838946635,644,30,4
583592,838947147,644,30,5
583624,838945094,644,31,1
583632,838945606,644,31,2
583640,838946118,644,31,3
583648,838946630,644,31,4
583656,838947142,644,31,5
583688,838945089,644,32,1
583696,838945601,644,32,2
583704,838946113,644,32,3
583712,838946625,644,32,4
583720,838947137,644,32,5
583752,838947664,644,33,1
583760,838948176,644,33,2
583768,838948688,644,33,3
583776,838949200,644,33,4
583784,838949712,644,33,5
583816,838947659,644,34,1
583824,838948171,644,34,2
583832,838948683,644,34,3
583840,838949195,644,34,4
583848,838949707,644,34,5
583880,838947654,644,35,1
583888,838948166,644,35,2
583896,838948678,644,35,3
583904,838949190,644,35,4
583912,838949702,644,35,5
583944,838947649,644,36,1
583952,838948161,644,36,2
583960,838948673,644,36,3
583968,838949185,644,36,4
583976,838949697,644,36,5
584008,838952272,644,37,1
584016,838951761,644,37,2
584024,838951248,644,37,3
584032,838950736,644,37,4
584040,838950224,644,37,5
584072,838952267,644,38,1
584080,838951755,644,38,2
584088,838951243,644,38,3
584096,838950731,644,38,4
584104,838950219,644,38,5
584136,838952262,644,39,1
584144,838951750,644,39,2
584152,838951238,644,39,3
584160,838950726,644,39,4
584168,838950214,644,39,5
584200,838952257,644,40,1
584208,838951745,644,40,2
584216,838951233,644,40,3
584224,838950721,644,40,4
584232,838950209,644,40,5
584264,838954832,644,41,1
584272,838954320,644,41,2
584280,838953808,644,41,3
584288,838953296,644,41,4
584296,838952784,644,41,5
584328,838954827,644,42,1
584336,838954315,644,42,2
584344,838953803,644,42,3
584352,838953291,644,42,4
584360,838952779,644,42,5
584392,838954822,644,43,1
584400,838954310,644,43,2
584408,838953798,644,43,3
584416,838953286,644,43,4
584424,838952774,644,43,5
584456,838954817,644,44,1
584464,838954305,644,44,2
584472,838953793,644,44,3
584480,838953281,644,44,4
584488,838952769,644,44,5
584520,838955344,644,45,1
584528,838955856,644,45,2
584536,838956368,644,45,3
584544,838956880,644,45,4
584552,838957392,644,45,5
584584,838955339,644,46,1
584592,838955851,644,46,2
584600,838956363,644,46,3
584608,838956875,644,46,4
584616,838957387,644,46,5
584648,838955334,644,47,1
584656,838955846,644,47,2
584664,838956358,644,47,3
584672,838956870,644,47,4
584680,838957382,644,47,5
584712,838955329,644,48,1
584720,838955841,644,48,2
584728,838956353,644,48,3
584736,838956865,644,48,4
584744,838957377,644,48,5
584776,838957904,644,49,1
584784,838958416,644,49,2
584792,838958928,644,49,3
584800,838959440,644,49,4
584808,838959952,644,49,5
584840,838957899,644,50,1
584848,838958411,644,50,2
584856,838958923,644,50,3
584864,838959435,644,50,4
584872,838959947,644,50,5
584904,838957894,644,51,1
584912,838958406,644,51,2
584920,838958918,644,51,3
584928,838959430,644,51,4
584936,838959942,644,51,5
584968,838957889,644,52,1
584976,838958401,644,52,2
584984,838958913,644,52,3
584992,838959425,644,52,4
585000,838959937,644,52,5
585032,838962512,644,53,1
585040,838962000,644,53,2
585048,838961488,644,53,3
585056,838960976,644,53,4
585064,838960464,644,53,5
585096,838962507,644,54,1
585104,838961995,644,54,2
585112,838961483,644,54,3
585120,838960971,644,54,4
585128,838960459,644,54,5
585160,838962502,644,55,1
585168,838961990,644,55,2
585176,838961478,644,55,3
585184,838960966,644,55,4
585192,838960454,644,55,5
585224,838962497,644,56,1
585232,838961985,644,56,2
585240,838961473,644,56,3
585248,838960961,644,56,4
585256,838960449,644,56,5
585288,838965072,644,57,1
585296,838964560,644,57,2
585304,838964048,644,57,3
585312,838963536,644,57,4
585320,838963024,644,57,5
585352,838965067,644,58,1
585360,838964555,644,58,2
585368,838964043,644,58,3
585376,838963531,644,58,4
585384,838963019,644,58,5
585416,838965062,644,59,1
585424,838964550,644,59,2
585432,838964038,644,59,3
585440,838963526,644,59,4
585448,838963014,644,59,5
585480,838965057,644,60,1
585488,838964545,644,60,2
585496,838964033,644,60,3
585504,838963521,644,60,4
585512,838963009,644,60,5
585544,838965584,644,61,1
585552,838966096,644,61,2
585560,838966608,644,61,3
585568,838967120,644,61,4
585576,838967632,644,61,5
585608,838965579,644,62,1
585616,838966091,644,62,2
585624,838966603,644,62,3
585632,838967115,644,62,4
585640,838967627,644,62,5
585672,838965574,644,63,1
585680,838966086,644,63,2
585688,838966598,644,63,3
585696,838967110,644,63,4
585704,838967622,644,63,5
585736,838965569,644,64,1
585744,838966081,644,64,2
585752,838966593,644,64,3
585760,838967105,644,64,4
585768,838967617,644,64,5
585800,838968144,644,65,1
585808,838968656,644,65,2
585816,838969168,644,65,3
585824,838969680,644,65,4
585832,838970192,644,65,5
585864,838968139,644,66,1
585872,838968651,644,66,2
585880,838969163,644,66,3
585888,838969675,644,66,4
585896,838970187,644,66,5
585928,838968134,644,67,1
585936,838968646,644,67,2
585944,838969158,644,67,3
585952,838969670,644,67,4
585960,838970182,644,67,5
585992,838968129,644,68,1
586000,838968641,644,68,2
586008,838969153,644,68,3
586016,838969665,644,68,4
586024,838970177,644,68,5
589896,838929252,645,1,1
589904,838928740,645,1,2
589912,838928228,645,1,3
589920,838927716,645,1,4
589928,838927204,645,1,5
589960,838929247,645,2,1
589968,838928735,645,2,2
589976,838928223,645,2,3
589984,838927711,645,2,4
589992,838927199,645,2,5
590024,838929242,645,3,1
590032,838928730,645,3,2
590040,838928218,645,3,3
590048,838927706,645,3,4
590056,838927194,645,3,5
590088,838929237,645,4,1
590096,838928725,645,4,2
590104,838928213,645,4,3
590112,838927701,645,4,4
590120,838927189,645,4,5
590152,838931812,645,5,1
590160,838931300,645,5,2
590168,838930788,645,5,3
590176,838930276,645,5,4
590184,838929764,645,5,5
590216,838931807,645,6,1
590224,838931295,645,6,2
590232,838930783,645,6,3
590240,838930271,645,6,4
590248,838929759,645,6,5
590280,838931802,645,7,1
590288,838931290,645,7,2
590296,838930778,645,7,3
590304,838930266,645,7,4
590312,838929754,645,7,5
590344,838931797,645,8,1
590352,838931285,645,8,2
590360,838930773,645,8,3
590368,838930261,645,8,4
590376,838929749,645,8,5
590408,838934372,645,9,1
590416,838933860,645,9,2
590424,838933348,645,9,3
590432,838932836,645,9,4
590440,838932324,645,9,5
590472,838934367,645,10,1
590480,838933855,645,10,2
590488,838933343,645,10,3
590496,838932831,645,10,4
590504,838932319,645,10,5
590536,838934362,645,11,1
590544,838933850,645,11,2
590552,838933338,645,11,3
590560,838932826,645,11,4
590568,838932314,645,11,5
590600,838934357,645,12,1
590608,838933845,645,12,2
590616,838933333,645,12,3
590624,838932821,645,12,4
590632,838932309,645,12,5
590664,838934884,645,13,1
590672,838935396,645,13,2
590680,838935908,645,13,3
590688,838936420,645,13,4
590696,838936932,645,13,5
590728,838934879,645,14,1
590736,838935391,645,14,2
590744,838935903,645,14,3
590752,838936415,645,14,4
590760,838936927,645,14,5
590792,838934874,645,15,1
590800,838935386,645,15,2
590808,838935898,645,15,3
590816,838936410,645,15,4
590824,838936922,645,15,5
590856,838934869,645,16,1
590864,838935381,645,16,2
590872,838935893,645,16,3
590880,838936405,645,16,4
590888,838936917,645,16,5
590920,838937444,645,17,1
590928,838937956,645,17,2
590936,838938468,645,17,3
590944,838938980,645,17,4
590952,838939492,645,17,5
590984,838937439,645,18,1
590992,838937951,645,18,2
591000,838938463,645,18,3
591008,838938975,645,18,4
591016,838939487,645,18,5
591048,838937434,645,19,1
591056,838937946,645,19,2
591064,838938458,645,19,3
591072,838938970,645,19,4
591080,838939482,645,19,5
591112,838937429,645,20,1
591120,838937941,645,20,2
591128,838938453,645,20,3
591136,838938965,645,20,4
591144,838939477,645,20,5
591176,838942052,645,21,1
591184,838941540,645,21,2
591192,838941028,645,21,3
591200,838940516,645,21,4
591208,838940004,645,21,5
591240,838942047,645,22,1
591248,838941535,645,22,2
591256,838941023,645,22,3
591264,838940511,645,22,4
591272,838939999,645,22,5
591304,838942042,645,23,1
591312,838941530,645,23,2
591320,838941018,645,23,3
591328,838940506,645,23,4
591336,838939994,645,23,5
591368,838942037,645,24,1
591376,838941525,645,24,2
591384,838941013,645,24,3
591392,838940501,645,24,4
591400,838939989,645,24,5
591432,838944612,645,25,1
591440,838944100,645,25,2
591448,838943588,645,25,3
591456,838943076,645,25,4
591464,838942564,645,25,5
591496,838944607,645,26,1
591504,838944095,645,26,2
591512,838943583,645,26,3
591520,838943071,645,26,4
591528,838942559,645,26,5
591560,838944602,645,27,1
591568,838944090,645,27,2
591576,838943578,645,27,3
591584,838943066,645,27,4
591592,838942554,645,27,5
591624,838944597,645,28,1
591632,838944085,645,28,2
591640,838943573,645,28,3
591648,838943061,645,28,4
591656,838942549,645,28,5
591688,838945124,645,29,1
591696,838945636,645,29,2
591704,838946148,645,29,3
591712,838946660,645,29,4
591720,838947172,645,29,5
591752,838945119,645,30,1
591760,838945631,645,30,2
591768,838946143,645,30,3
591776,838946655,645,30,4
591784,838947167,645,30,5
591816,838945114,645,31,1
591824,838945626,645,31,2
591832,838946138,645,31,3
591840,838946650,645,31,4
591848,838947162,645,31,5
591880,838945109,645,32,1
591888,838945621,645,32,2
591896,838946133,645,32,3
591904,838946645,645,32,4
591912,838947157,645,32,5
591944,838947684,645,33,1
591952,838948196,645,33,2
591960,838948708,645,33,3
591968,838949220,645,33,4
591976,838949732,645,33,5
592008,838947679,645,34,1
592016,838948191,645,34,2
592024,838948703,645,34,3
592032,838949215,645,34,4
592040,838949727,645,34,5
592072,838947674,645,35,1
592080,838948186,645,35,2
592088,838948698,645,35,3
592096,838949210,645,35,4
592104,838949722,645,35,5
592136,838947669,645,36,1
592144,838948181,645,36,2
592152,838948693,645,36,3
592160,838949205,645,36,4
592168,838949717,645,36,5
592200,838952292,645,37,1
592208,838951780,645,37,2
592216,838951268,645,37,3
592224,838950756,645,37,4
592232,838950244,645,37,5
592264,838952287,645,38,1
592272,838951775,645,38,2
592280,838951263,645,38,3
592288,838950751,645,38,4
592296,838950239,645,38,5
592328,838952282,645,39,1
592336,838951770,645,39,2
592344,838951258,645,39,3
592352,838950746,645,39,4
592360,838950234,645,39,5
592392,838952277,645,40,1
592400,838951765,645,40,2
592408,838951253,645,40,3
592416,838950741,645,40,4
592424,838950229,645,40,5
592456,838954852,645,41,1
592464,838954340,645,41,2
592472,838953828,645,41,3
592480,838953316,645,41,4
592488,838952804,645,41,5
592520,838954847,645,42,1
592528,838954335,645,42,2
592536,838953823,645,42,3
592544,838953311,645,42,4
592552,838952799,645,42,5
592584,838954842,645,43,1
592592,838954330,645,43,2
592600,838953818,645,43,3
592608,838953306,645,43,4
592616,838952794,645,43,5
592648,838954837,645,44,1
592656,838954325,645,44,2
592664,838953813,645,44,3
592672,838953301,645,44,4
592680,838952789,645,44,5
